,count
19186,10011
19187,10273
19188,9655
19189,10679
19190,10970
19191,10570
19192,10145
19193,10332
19194,10555
19195,10358
19196,10256
19197,10769
19198,9840
19199,10819
19200,10758
19201,11085
19202,11131
19203,11236
19204,11048
19205,10113
19206,11116
19207,11270
19208,11650
19209,10775
19210,11408
19211,10707
19212,10650
19213,10626
19214,11119
19215,11440
19216,11237
19217,11143
19218,11355
19219,10778
19220,11703
19221,11721
19222,10967
19223,10738
19224,11253
19225,11279
19226,11081
19227,11169
19228,11311
19229,11465
19230,10958
19231,11087
19232,11764
19233,11110
19234,11530
19235,11027
19236,11176
19237,11388
19238,11506
19239,11184
19240,11360
19241,11368
19242,11557
19243,12011
19244,11349
19245,11696
19246,11985
19247,11376
19248,11118
19249,10830
19250,11979
19251,11362
19252,11660
19253,11957
19254,11707
19255,12461
19256,11803
19257,12300
19258,11370
19259,11776
19260,11974
19261,11927
19262,11687
19263,12026
19264,11682
19265,11497
19266,11712
19267,11201
19268,11930
19269,11599
19270,11518
19271,11367
19272,11542
19273,11707
19274,11379
19275,11722
19276,11470
19277,10882
19278,11139
19279,11867
19280,11343
19281,11799
19282,11851
19283,10946
19284,11263
19285,11182
19286,10664
19287,10990
19288,10829
19289,11210
19290,11304
19291,11702
19292,11942
19293,10892
19294,10737
19295,11565
19296,10991
19297,11381
19298,11169
19299,10820
19300,11488
19301,11564
19302,11105
19303,11326
19304,10989
19305,11756
19306,11344
19307,11356
19308,10212
19309,11287
19310,11611
19311,10750
19312,11418
19313,11095
19314,10514
19315,11020
19316,10419
19317,10474
19318,11174
19319,10567
19320,11198
19321,11494
19322,11455
19323,10691
19324,11364
19325,10576
19326,11230
19327,11309
19328,10567
19329,11173
19330,11178
19331,10430
19332,10992
19333,11029
19334,11073
19335,11528
19336,11249
19337,10660
19338,10518
19339,10661
19340,11256
19341,10232
19342,10604
19343,10234
19344,11447
19345,11442
19346,10860
19347,11029
19348,11688
19349,10734
19350,10916
19351,11102
19352,11060
19353,11334
19354,10833
19355,10969
19356,10921
19357,11581
19358,11092
19359,10758
19360,10860
19361,10966
19362,10709
19363,10409
19364,10533
19365,10670
19366,11038
19367,10768
19368,11088
19369,11214
19370,11132
19371,10872
19372,10840
19373,10748
19374,10935
19375,11566
19376,10859
19377,11087
19378,11768
19379,11023
19380,11948
19381,12713
19382,11587
19383,11766
19384,12012
19385,10996
19386,12274
19387,12049
19388,11780
19389,11759
19390,11373
19391,11438
19392,11097
19393,11556
19394,11141
19395,11425
19396,11866
19397,11141
19398,11610
19399,11338
19400,11738
19401,11655
19402,11232
19403,11226
19404,11155
19405,10983
19406,11689
19407,10968
19408,11267
19409,11597
19410,11552
19411,11845
19412,11997
19413,12045
19414,11759
19415,11394
19416,11448
19417,11194
19418,11669
19419,11684
19420,11509
19421,11687
19422,11903
19423,11484
19424,11696
19425,12141
19426,11818
19427,11906
19428,12099
19429,11508
19430,11890
19431,11237
19432,12087
19433,11205
19434,11097
19435,10851
19436,11443
19437,11462
19438,10704
19439,11517
19440,11838
19441,11707
19442,11059
19443,11607
19444,10984
19445,11613
19446,11190
19447,11229
19448,11325
19449,11335
19450,10952
19451,11017
19452,10682
19453,11778
19454,11014
19455,11257
19456,11590
19457,11355
19458,10892
19459,10533
19460,11254
19461,10888
19462,11605
19463,11811
19464,11690
19465,11389
19466,10758
19467,10937
19468,11584
19469,10519
19470,11059
19471,12250
19472,12278
19473,11705
19474,11241
19475,11761
19476,11443
19477,11500
19478,10940
19479,10425
19480,10816
19481,11407
19482,10756
19483,11122
19484,10843
19485,10437
19486,10553
19487,11289
19488,10434
19489,10937
19490,10474
19491,11224
19492,11180
19493,11216
19494,11170
19495,10839
19496,10761
19497,10727
19498,11097
19499,10763
19500,11492
19501,10908
19502,11355
19503,10975
19504,10387
19505,11527
19506,10620
19507,10056
19508,10269
19509,10583
19510,10600
19511,10982
19512,11155
19513,10716
19514,10235
19515,10799
19516,11345
19517,10769
19518,10582
19519,10631
19520,11278
19521,10584
19522,10966
19523,10543
19524,10170
19525,10893
19526,11397
19527,10602
19528,11303
19529,11024
19530,11047
19531,10292
19532,10975
19533,11132
19534,10669
19535,10323
19536,10528
19537,9939
19538,9985
19539,10557
19540,10465
19541,10876
19542,10956
19543,9428
19544,10503
19545,10604
19546,10185
19547,10191
19548,10731
19549,9546
19550,10088
19551,10134
19552,10818
19553,10720
19554,10353
19555,11216
19556,11473
19557,10803
19558,11385
19559,10604
19560,11502
19561,11206
19562,10225
19563,10682
19564,10796
19565,9975
19566,10290
19567,10241
19568,9466
19569,10126
19570,10545
19571,10930
19572,11122
19573,9377
19574,10132
19575,9341
19576,10215
19577,9289
19578,9461
19579,9442
19580,9789
19581,9880
19582,9417
19583,9238
19584,9081
19585,9628
19586,9077
19587,9544
19588,8886
19589,9693
19590,9391
19591,9362
19592,9067
19593,9378
19594,9211
19595,9562
19596,8819
19597,8863
19598,9247
19599,8969
19600,9020
19601,7953
19602,8679
19603,9718
19604,9485
19605,8459
19606,9034
19607,8931
19608,8905
19609,8451
19610,11383
19611,10525
19612,10675
19613,10657
19614,10444
19615,10378
19616,10738
19617,10671
19618,10493
19619,10667
19620,11091
19621,10846
19622,10509
19623,10523
19624,10258
19625,9868
19626,10409
19627,10547
19628,9610
19629,9858
19630,9870
19631,9541
19632,10252
19633,10015
19634,10637
19635,10203
19636,10998
19637,10846
19638,10931
19639,10502
19640,10428
19641,10590
19642,10364
19643,10791
19644,10982
19645,10304
19646,10390
19647,9816
19648,10102
19649,10709
19650,10249
19651,10466
19652,10022
19653,10131
19654,10044
19655,10420
19656,10487
19657,9512
19658,10363
19659,9713
19660,10240
19661,9565
19662,10061
19663,9441
19664,9890
19665,10042
19666,9577
19667,9531
19668,9570
19669,9969
19670,9742
19671,9794
19672,9885
19673,9212
19674,9178
19675,9211
19676,8969
19677,8623
19678,9723
19679,8977
19680,9576
19681,9981
19682,9813
19683,9605
19684,9958
19685,9241
19686,9401
19687,9389
19688,9135
19689,9116
19690,10271
19691,9949
19692,10055
19693,9553
19694,9926
19695,9159
19696,9136
19697,9096
19698,9730
19699,9487
19700,9123
19701,9058
19702,8681
19703,9393
19704,9013
19705,9039
19706,9125
19707,9328
19708,8821
19709,9077
19710,8594
19711,8625
19712,8337
19713,8659
19714,9341
19715,8935
19716,9045
19717,8719
19718,8394
19719,9007
19720,8940
19721,8383
19722,8646
19723,7972
19724,8765
19725,8244
19726,7877
19727,8281
19728,8038
19729,8497
19730,8183
19731,8388
19732,7560
19733,8505
19734,8439
19735,8279
19736,8309
19737,8063
19738,7847
19739,7784
19740,8063
19741,8813
19742,9310
19743,8346
19744,8245
19745,8672
19746,8885
19747,8867
19748,8068
19749,8300
19750,8247
19751,8082
19752,8834
19753,8180
19754,7800
19755,8104
19756,8786
19757,8731
19758,8602
19759,7984
19760,8398
19761,8617
19762,7849
19763,7810
19764,7896
19765,8639
19766,8253
19767,7730
19768,8196
19769,8519
19770,7824
19771,8810
19772,8992
19773,8313
19774,7680
19775,7848
19776,6664
19777,6542
19778,6668
19779,5921
19780,6129
19781,6612
19782,6069
19783,6218
19784,6166
19785,6036
19786,6053
19787,6070
19788,6002
19789,6425
19790,5936
19791,6451
19792,5917
19793,6446
19794,6290
19795,5956
19796,6103
19797,5853
19798,5630
19799,5828
19800,5914
19801,6185
19802,5994
19803,5745
19804,5624
19805,6534
19806,6310
19807,6540
19808,5637
19809,5255
19810,6111
19811,5915
19812,6176
19813,5252
19814,5480
19815,6032
19816,6012
19817,6157
19818,5642
19819,5415
19820,5819
19821,5941
19822,6118
19823,5683
19824,5668
19825,6151
19826,6064
19827,5286
19828,5797
19829,5308
19830,6269
19831,5504
19832,6328
19833,5397
19834,5611
19835,5599
19836,5161
19837,5719
19838,5600
19839,5692
19840,5846
19841,6024
19842,6495
19843,5713
19844,5637
19845,5596
19846,5648
19847,5317
19848,5712
19849,5597
19850,4956
19851,5636
19852,5503
19853,5986
19854,5035
19855,5895
19856,5579
19857,5001
19858,5457
19859,5278
19860,5972
19861,6241
19862,5656
19863,5142
19864,5367
19865,4964
19866,5529
19867,5197
19868,4973
19869,5422
19870,5027
19871,5084
19872,5313
19873,5984
19874,5318
19875,5543
19876,4879
19877,4828
19878,5182
19879,5235
19880,5597
19881,5070
19882,5568
19883,5206
19884,5251
19885,5506
19886,5692
19887,5651
19888,5615
19889,4835
19890,5006
19891,5039
19892,5306
19893,4952
19894,5452
19895,5032
19896,5269
19897,4809
19898,5162
19899,5249
19900,5141
19901,4887
19902,4494
19903,4827
19904,4116
19905,4437
19906,5108
19907,4902
19908,5164
19909,4405
19910,4351
19911,4304
19912,4266
19913,4790
19914,4891
19915,4889
19916,4606
19917,4234
19918,3961
19919,4240
19920,4331
19921,4852
19922,5324
19923,4960
19924,5371
19925,5332
19926,4598
19927,4631
19928,4812
19929,4802
19930,4773
19931,4019
19932,4978
19933,4500
19934,4560
19935,4301
19936,4902
19937,4574
19938,4326
19939,4850
19940,4175
19941,4836
19942,4841
19943,4664
19944,4024
19945,4105
19946,4640
19947,3978
19948,3951
19949,4535
19950,4059
19951,3840
19952,4712
19953,4123
19954,4531
19955,3988
19956,3790
19957,4299
19958,3789
19959,3581
19960,4065
19961,3791
19962,4215
19963,4025
19964,4245
19965,3880
19966,4110
19967,3644
19968,4660
19969,3535
19970,4437
19971,4231
19972,4427
19973,4143
19974,4208
19975,4132
19976,3753
19977,4015
19978,3863
19979,3430
19980,3974
19981,4281
19982,3930
19983,3876
19984,4262
19985,4162
19986,4290
19987,4536
19988,4229
19989,4222
19990,4004
19991,4211
19992,4265
19993,3961
19994,3889
19995,3659
19996,3910
19997,4677
19998,3710
19999,3832
20000,3857
20001,4120
20002,3600
20003,4103
20004,4401
20005,4317
20006,3729
20007,4287
20008,4685
20009,5002
20010,3889
20011,4091
20012,3781
20013,3776
20014,3329
20015,3536
20016,4165
20017,3247
20018,3918
20019,3261
20020,4237
20021,3975
20022,3683
20023,3936
20024,3729
20025,4215
20026,3782
20027,3843
20028,4542
20029,3343
20030,3451
20031,4421
20032,4145
20033,3652
20034,4220
20035,4036
20036,3879
20037,4187
20038,3711
20039,3821
20040,4043
20041,4539
20042,4693
20043,4030
20044,4152
20045,4320
20046,3966
20047,3626
20048,3689
20049,3982
20050,3258
20051,3917
20052,3909
20053,3694
20054,3360
20055,3378
20056,3252
20057,3217
20058,3777
20059,3572
20060,3120
20061,3841
20062,3015
20063,3774
20064,3840
20065,3881
20066,2961
20067,3421
20068,3109
20069,3486
20070,3481
20071,3970
20072,3711
20073,3821
20074,3664
20075,2789
20076,2916
20077,2902
20078,3270
20079,3097
20080,3770
20081,3700
20082,3148
20083,2969
20084,3553
20085,3238
20086,3049
20087,3722
20088,2983
20089,2884
20090,3792
20091,3994
20092,4313
20093,3648
20094,3396
20095,4161
20096,4033
20097,3578
20098,4000
20099,3857
20100,4487
20101,4703
20102,5651
20103,4049
20104,3769
20105,4274
20106,3148
20107,3717
20108,3446
20109,3760
20110,3611
20111,3297
20112,4149
20113,3945
20114,3476
20115,3414
20116,4082
20117,3745
20118,3684
20119,2955
20120,3209
20121,4065
20122,3577
20123,3739
20124,3170
20125,3178
20126,3203
20127,3274
20128,3607
20129,3824
20130,3717
20131,4096
20132,3617
20133,4037
20134,3456
20135,3693
20136,3810
20137,3502
20138,3805
20139,2926
20140,3511
20141,4056
20142,4792
20143,3830
20144,4138
20145,3389
20146,3220
20147,4055
20148,3663
20149,4083
20150,3938
20151,3577
20152,3213
20153,3915
20154,4035
20155,3823
20156,3846
20157,3543
20158,3751
20159,3401
20160,4031
20161,4312
20162,3986
20163,4422
20164,4389
20165,4245
20166,4042
20167,4246
20168,3988
20169,3786
20170,4351
20171,4425
20172,4550
20173,3893
20174,4481
20175,3986
20176,4369
20177,5057
20178,4623
20179,4131
20180,4091
20181,3999
20182,4602
20183,4074
20184,4057
20185,4151
20186,4768
20187,5615
20188,5397
20189,4838
20190,5407
20191,5549
20192,5885
20193,5566
20194,5017
20195,5365
20196,5586
20197,4884
20198,4719
20199,5436
20200,5461
20201,5109
20202,4817
20203,4312
20204,4843
20205,4550
20206,4512
20207,4657
20208,4275
20209,4886
20210,4685
20211,4880
20212,4280
20213,4944
20214,4951
20215,4602
20216,4211
20217,4434
20218,4146
20219,5026
20220,5358
20221,5304
20222,5622
20223,6004
20224,5448
20225,5157
20226,5219
20227,4703
20228,5585
20229,5717
20230,5116
20231,4903
20232,5392
20233,4989
20234,5753
20235,5110
20236,5599
20237,5195
20238,4694
20239,4944
20240,4812
20241,5149
20242,4771
20243,5538
20244,4698
20245,4682
20246,4343
20247,4920
20248,5032
20249,4817
20250,5880
20251,5464
20252,5338
20253,4904
20254,5403
20255,4621
20256,4966
20257,5408
20258,5052
20259,4627
20260,4713
20261,4806
20262,5180
20263,4682
20264,5217
20265,5343
20266,5580
20267,5669
20268,4803
20269,5346
20270,5109
20271,5009
20272,5290
20273,5336
20274,4905
20275,5601
20276,5096
20277,5531
20278,4819
20279,5550
20280,6196
20281,6009
20282,6050
20283,5881
20284,5647
20285,5345
20286,5988
20287,4993
20288,5035
20289,6016
20290,6008
20291,5696
20292,5691
20293,5452
20294,4920
20295,5874
20296,5823
20297,5095
20298,5980
20299,6132
20300,5433
20301,5644
20302,5260
20303,5769
20304,5367
20305,5515
20306,5923
20307,5832
20308,5182
20309,5661
20310,5835
20311,6237
20312,6326
20313,5596
20314,6037
20315,6362
20316,6272
20317,5945
20318,5290
20319,5449
20320,5426
20321,5898
20322,5575
20323,5306
20324,5675
20325,6049
20326,6076
20327,6178
20328,5848
20329,5247
20330,5751
20331,5392
20332,6198
20333,5744
20334,5466
20335,5407
20336,5298
20337,6036
20338,5569
20339,6002
20340,6236
20341,5947
20342,6303
20343,6222
20344,6112
20345,6470
20346,6016
20347,6924
20348,6545
20349,6940
20350,6559
20351,7449
20352,7518
20353,7024
20354,7268
20355,6153
20356,6706
20357,6287
20358,6284
20359,6534
20360,6278
20361,6363
20362,6557
20363,6590
20364,5973
20365,6240
20366,6412
20367,6111
20368,6190
20369,6027
20370,6557
20371,6223
20372,5979
20373,5712
20374,6446
20375,5935
20376,6494
20377,6176
20378,6164
20379,6417
20380,6039
20381,5545
20382,6167
20383,6303
20384,6293
20385,6013
20386,6044
20387,6066
20388,6413
20389,6415
20390,6096
20391,6693
20392,6523
20393,6034
20394,6028
20395,5776
20396,6724
20397,6035
20398,6062
20399,6560
20400,7000
20401,6782
20402,5981
20403,6452
20404,6691
20405,6620
20406,6577
20407,6812
20408,6415
20409,5919
20410,6290
20411,6716
20412,6915
20413,6589
20414,6474
20415,6902
20416,6441
20417,6454
20418,6383
20419,6655
20420,6159
20421,6700
20422,6603
20423,6182
20424,6517
20425,6820
20426,6395
20427,5672
20428,5807
20429,5916
20430,6440
20431,6214
20432,6219
20433,6869
20434,6789
20435,5803
20436,6012
20437,6637
20438,6075
20439,6495
20440,6262
20441,6514
20442,6837
20443,6057
20444,6792
20445,6927
20446,6309
20447,6639
20448,6839
20449,6516
20450,7020
20451,6817
20452,6939
20453,6570
20454,7183
20455,7260
20456,6851
20457,6497
20458,7154
20459,7038
20460,7075
20461,6689
20462,7107
20463,7213
20464,6892
20465,7300
20466,7205
20467,6658
20468,6839
20469,7170
20470,7520
20471,7128
20472,7323
20473,6382
20474,6617
20475,7527
20476,7098
20477,6791
20478,7371
20479,7462
20480,7167
20481,7271
20482,7411
20483,6745
20484,7244
20485,7675
20486,7212
20487,7367
20488,7811
20489,7585
20490,7526
20491,7427
20492,7834
20493,7230
20494,7879
20495,7849
20496,7290
20497,7623
20498,7952
20499,7737
20500,8144
20501,7822
20502,7510
20503,7373
20504,7437
20505,7509
20506,8047
20507,7398
20508,7290
20509,8251
20510,7426
20511,8243
20512,7645
20513,8046
20514,7549
20515,7483
20516,8747
20517,8337
20518,7553
20519,7285
20520,8112
20521,7887
20522,8780
20523,8456
20524,7595
20525,8530
20526,7918
20527,7659
20528,7825
20529,7720
20530,8110
20531,7764
20532,7771
20533,7599
20534,7900
20535,7748
20536,8169
20537,8449
20538,7679
20539,7664
20540,7884
20541,8288
20542,7825
20543,8838
20544,8084
20545,8594
20546,8071
20547,7653
20548,8410
20549,7866
20550,8302
20551,7830
20552,8711
20553,8684
20554,8646
20555,8063
20556,8627
20557,8120
20558,7946
20559,7838
20560,9208
20561,9049
20562,8555
20563,8307
20564,8900
20565,8915
20566,8742
20567,8510
20568,8396
20569,8765
20570,8989
20571,8447
20572,9087
20573,9306
20574,8727
20575,9037
20576,8642
20577,8206
20578,8584
20579,9065
20580,9058
20581,9451
20582,9888
20583,8828
20584,9379
20585,9561
20586,8801
20587,9233
20588,9408
20589,9221
20590,9579
20591,8616
20592,8995
20593,9488
20594,8984
20595,8748
20596,9400
20597,8762
20598,8695
20599,8861
20600,9627
20601,9064
20602,9000
20603,9148
20604,9023
20605,8702
20606,8557
20607,9103
20608,8955
20609,9324
20610,9456
20611,9049
20612,9411
20613,8796
20614,8942
20615,9231
20616,8893
20617,8907
20618,9358
20619,8483
20620,9102
20621,9074
20622,8939
20623,8752
20624,9056
20625,8853
20626,9460
20627,9218
20628,9888
20629,9165
20630,9570
20631,9670
20632,9159
20633,9085
20634,9314
20635,9562
20636,9178
20637,9725
20638,9797
20639,9048
20640,9992
20641,9612
20642,10006
20643,9311
20644,9867
20645,9327
20646,9599
20647,9844
20648,9562
20649,10243
20650,10441
20651,9954
20652,10282
20653,9724
20654,10109
20655,9681
20656,9658
20657,10088
20658,9410
20659,9917
20660,9734
20661,10084
20662,9553
20663,10084
20664,9294
20665,10078
20666,9859
20667,9650
20668,9777
20669,9666
20670,9773
20671,10238
20672,9936
20673,10273
20674,9492
20675,10693
20676,9916
20677,9807
20678,9193
20679,9708
20680,10547
20681,10290
20682,10737
20683,9796
20684,9520
20685,9865
20686,9895
20687,10232
20688,10155
20689,10041
20690,11068
20691,9924
20692,10084
20693,10427
20694,10244
20695,10341
20696,10129
20697,10408
20698,10269
20699,9705
20700,10234
20701,10115
20702,10426
20703,9818
20704,10189
20705,10144
20706,9610
20707,10266
20708,10261
20709,10022
20710,10788
20711,10470
20712,10121
20713,10201
20714,9453
20715,9526
20716,10276
20717,9804
20718,10052
20719,10148
20720,9472
20721,10132
20722,9531
20723,10330
20724,10192
20725,10116
20726,9921
20727,9311
20728,10085
20729,9766
20730,10197
20731,10073
20732,10032
20733,10117
20734,9965
20735,10246
20736,10052
20737,10595
20738,10364
20739,9849
20740,10504
20741,9782
20742,10152
20743,9650
20744,9586
20745,10188
20746,9299
20747,9678
20748,10005
20749,9947
20750,9617
20751,10046
20752,10476
20753,9716
20754,10401
20755,9664
20756,10359
20757,9743
20758,9999
20759,9909
20760,10361
20761,10369
20762,9975
20763,10683
20764,10514
20765,10290
20766,9933
20767,10121
20768,10194
20769,10016
20770,10519
20771,10719
20772,10197
20773,10578
20774,10030
20775,10252
20776,10138
20777,9546
20778,9472
20779,9676
20780,9873
20781,9517
20782,9521
20783,9592
20784,10152
20785,9674
20786,9823
20787,9868
20788,9661
20789,9950
20790,9703
20791,9869
20792,10125
20793,10148
20794,9885
20795,9957
20796,9625
20797,10185
20798,10034
20799,9386
20800,9466
20801,10026
20802,9678
20803,10037
20804,10220
20805,10493
20806,10191
20807,9347
20808,9958
20809,9663
20810,9758
20811,9262
20812,9402
20813,10396
20814,9468
20815,9629
20816,9472
20817,9742
20818,9490
20819,10165
20820,10333
20821,10159
20822,10581
20823,10038
20824,9975
20825,10018
20826,9848
20827,10094
20828,9395
20829,9059
20830,10147
20831,10192
20832,10086
20833,9724
20834,9434
20835,10127
20836,9470
20837,9752
20838,9775
20839,9695
20840,9950
20841,9672
20842,9522
20843,9713
20844,9473
20845,9849
20846,9766
20847,9811
20848,9304
20849,9672
20850,9414
20851,10037
20852,9344
20853,10081
20854,8868
20855,9488
20856,9454
20857,9800
20858,9581
20859,9694
20860,9780
20861,9415
20862,9866
20863,10267
20864,9511
20865,9260
20866,9034
20867,9226
20868,10016
20869,10117
20870,9312
20871,9320
20872,9131
20873,9611
20874,9288
20875,9691
20876,9179
20877,10069
20878,9207
20879,9536
20880,10037
20881,9497
20882,10108
20883,9970
20884,10278
20885,10370
20886,9867
20887,9614
20888,9288
20889,9682
20890,10494
20891,9740
20892,10437
20893,10096
20894,8834
20895,9628
20896,9848
20897,8921
20898,9533
20899,9223
20900,9456
20901,9118
20902,9601
20903,9987
20904,8787
20905,9380
20906,9116
20907,9546
20908,9375
20909,9333
20910,9581
20911,8970
20912,9418
20913,9483
20914,8690
20915,9176
20916,9056
20917,8869
20918,8996
20919,9247
20920,9385
20921,9036
20922,8765
20923,8988
20924,9363
20925,9409
20926,9739
20927,8805
20928,9090
20929,9370
20930,9419
20931,8717
20932,9348
20933,9037
20934,8713
20935,9153
20936,9749
20937,9688
20938,9497
20939,8813
20940,9694
20941,10091
20942,9755
20943,10029
20944,9575
20945,9536
20946,9655
20947,8829
20948,8837
20949,9385
20950,9554
20951,9124
20952,9302
20953,9202
20954,9779
20955,9329
20956,9117
20957,8519
20958,8868
20959,8641
20960,8978
20961,8839
20962,9022
20963,9346
20964,8661
20965,8864
20966,8663
20967,8495
20968,8608
20969,9433
20970,8676
20971,9435
20972,9118
20973,8374
20974,8349
20975,9205
20976,8426
20977,9171
20978,9290
20979,8893
20980,8869
20981,8715
20982,8878
20983,8356
20984,8873
20985,8634
20986,9215
20987,8401
20988,9113
20989,8904
20990,9390
20991,8080
20992,8797
20993,8413
20994,8972
20995,8479
20996,8998
20997,8852
20998,7918
20999,7845
21000,8770
21001,9220
21002,9051
21003,8380
21004,9139
21005,8672
21006,8578
21007,8827
21008,9006
21009,8553
21010,9330
21011,8438
21012,8499
21013,8492
21014,8023
21015,8580
21016,8007
21017,7920
21018,8368
21019,8199
21020,8574
21021,7814
21022,8027
21023,7471
21024,7655
21025,7382
21026,7703
21027,7700
21028,8346
21029,8136
21030,8695
21031,7831
21032,7946
21033,8102
21034,7383
21035,7404
21036,7312
21037,7216
21038,8070
21039,7500
21040,7112
21041,7847
21042,7959
21043,7363
21044,6858
21045,7899
21046,7433
21047,8494
21048,8210
21049,7312
21050,8393
21051,7956
21052,7347
21053,7787
21054,7675
21055,7578
21056,7529
21057,7404
21058,8098
21059,7438
21060,8191
21061,8067
21062,7798
21063,7412
21064,7266
21065,7616
21066,7581
21067,7789
21068,8484
21069,7646
21070,7671
21071,8202
21072,8577
21073,7516
21074,8160
21075,7677
21076,8036
21077,8213
21078,7991
21079,8502
21080,8363
21081,8672
21082,9508
21083,9231
21084,8775
21085,8787
21086,9504
21087,8543
21088,9566
21089,8841
21090,9376
21091,8953
21092,8690
21093,8827
21094,8722
21095,9089
21096,9123
21097,8656
21098,9050
21099,8955
21100,8452
21101,8432
21102,8830
21103,9568
21104,9254
21105,8946
21106,8296
21107,8161
21108,8261
21109,8947
21110,8148
21111,8077
21112,8279
21113,8954
21114,8261
21115,8343
21116,7928
21117,8465
21118,8042
21119,7690
21120,8615
21121,8507
21122,8770
21123,8252
21124,8363
21125,7990
21126,7982
21127,7844
21128,8909
21129,8993
21130,9025
21131,8768
21132,8530
21133,8210
21134,7431
21135,8407
21136,7999
21137,7705
21138,7945
21139,7449
21140,7658
21141,8065
21142,7454
21143,8501
21144,7799
21145,8022
21146,7059
21147,6954
21148,7456
21149,7943
21150,8004
21151,8125
21152,8472
21153,7542
21154,8111
21155,7710
21156,7984
21157,8694
21158,7019
21159,8244
21160,7912
21161,7581
21162,7193
21163,7529
21164,7213
21165,7407
21166,7479
21167,7404
21168,8024
21169,7797
21170,7077
21171,6906
21172,7575
21173,7605
21174,7215
21175,7837
21176,6871
21177,7589
21178,7681
21179,7906
21180,7256
21181,8569
21182,7495
21183,7671
21184,8557
21185,7657
21186,8326
21187,8364
21188,8076
21189,8734
21190,7729
21191,8148
21192,7420
21193,8203
21194,8497
21195,7513
21196,8202
21197,8490
21198,8205
21199,8115
21200,8304
21201,8173
21202,7980
21203,7231
21204,8033
21205,7921
21206,7713
21207,8233
21208,8406
21209,8821
21210,8068
21211,7998
21212,7668
21213,7377
21214,7873
21215,7708
21216,7193
21217,7943
21218,7936
21219,7493
21220,8162
21221,8019
21222,7857
21223,7358
21224,7252
21225,7541
21226,7889
21227,7498
21228,8144
21229,7978
21230,6711
21231,6917
21232,7696
21233,7249
21234,7679
21235,6697
21236,6696
21237,7375
21238,7268
21239,6801
21240,8325
21241,9632
21242,9180
21243,8909
21244,10016
21245,10295
21246,10468
21247,8776
21248,8614
21249,9146
21250,9585
21251,9150
21252,9097
21253,9659
21254,9240
21255,8958
21256,8929
21257,9248
21258,8998
21259,8974
21260,8785
21261,8899
21262,8635
21263,8542
21264,9001
21265,8912
21266,9317
21267,9115
21268,9004
21269,9381
21270,9059
21271,9052
21272,9030
21273,9067
21274,8698
21275,9117
21276,8508
21277,8558
21278,8954
21279,8799
21280,9106
21281,8545
21282,8646
21283,8465
21284,9240
21285,8265
21286,9009
21287,8528
21288,9052
21289,8539
21290,9279
21291,8545
21292,8981
21293,9355
21294,9167
21295,8807
21296,8801
21297,9184
21298,9136
21299,8791
21300,9951
21301,9675
21302,9189
21303,9469
21304,9270
21305,8488
21306,9468
21307,8841
21308,9201
21309,8342
21310,8764
21311,9044
21312,9062
21313,9789
21314,9394
21315,9554
21316,8415
21317,8120
21318,8697
21319,8206
21320,8329
21321,8181
21322,8716
21323,8401
21324,8098
21325,8691
21326,8569
21327,8685
21328,8931
21329,8341
21330,8255
21331,8943
21332,8780
21333,8581
21334,8472
21335,8907
21336,8599
21337,8160
21338,8597
21339,8677
21340,8358
21341,8511
21342,7888
21343,8611
21344,8001
21345,8025
21346,8511
21347,8267
21348,8250
21349,7905
21350,7954
21351,8725
21352,8453
21353,8559
21354,8329
21355,8282
21356,8640
21357,8491
21358,8545
21359,7930
21360,9127
21361,9242
21362,9040
21363,8915
21364,8813
21365,9111
21366,8495
21367,8149
21368,8105
21369,8404
21370,7724
21371,8048
21372,7681
21373,7681
21374,8288
21375,8346
21376,8755
21377,8304
21378,7940
21379,8197
21380,7858
21381,8363
21382,7666
21383,7717
21384,7365
21385,7469
21386,8091
21387,7562
21388,8615
21389,7863
21390,7855
21391,8567
21392,8656
21393,8310
21394,8005
21395,7335
21396,7674
21397,7191
21398,7882
21399,7242
21400,7738
21401,7638
21402,8058
21403,7412
21404,7875
21405,7358
21406,7819
21407,7940
21408,7494
21409,7845
21410,7082
21411,7972
21412,7451
21413,7704
21414,8361
21415,7256
21416,7443
21417,7779
21418,7079
21419,7167
21420,8128
21421,7797
21422,7484
21423,8290
21424,7560
21425,7146
21426,7449
21427,7191
21428,8170
21429,7187
21430,7265
21431,7532
21432,7578
21433,7324
21434,7680
21435,7743
21436,7535
21437,7564
21438,7822
21439,7434
21440,7389
21441,7660
21442,6833
21443,6406
21444,6085
21445,6269
21446,6179
21447,6706
21448,5760
21449,6747
21450,6630
21451,6773
21452,6359
21453,6227
21454,5976
21455,6039
21456,6391
21457,6214
21458,5781
21459,6111
21460,6087
21461,6293
21462,6641
21463,6304
21464,6390
21465,6240
21466,7188
21467,6668
21468,6743
21469,6125
21470,6781
21471,6512
21472,5919
21473,6709
21474,5847
21475,6468
21476,6587
21477,5685
21478,6195
21479,5967
21480,6338
21481,6014
21482,6044
21483,6381
21484,6313
21485,6272
21486,6624
21487,6336
21488,6519
21489,5322
21490,5482
21491,5829
21492,5272
21493,6366
21494,5190
21495,6239
21496,5985
21497,5441
21498,5469
21499,5536
21500,6096
21501,5956
21502,5359
21503,5391
21504,5733
21505,5645
21506,5500
21507,5381
21508,5493
21509,5075
21510,5441
21511,5351
21512,5112
21513,5382
21514,4805
21515,4762
21516,4984
21517,5335
