,count
39687,275
39688,228
39689,284
39690,215
39691,235
39692,232
39693,266
39694,239
39695,204
39696,231
39697,209
39698,237
39699,233
39700,265
39701,206
39702,228
39703,261
39704,257
39705,231
39706,279
39707,268
39708,224
39709,276
39710,235
39711,247
39712,236
39713,229
39714,210
39715,230
39716,237
39717,231
39718,296
39719,268
39720,244
39721,216
39722,233
39723,224
39724,231
39725,226
39726,208
39727,228
39728,246
39729,207
39730,262
39731,235
39732,267
39733,219
39734,222
39735,199
39736,238
39737,229
39738,263
39739,219
39740,220
39741,200
39742,198
39743,218
39744,252
39745,241
39746,196
39747,194
39748,241
39749,223
39750,222
39751,202
39752,210
39753,251
39754,248
39755,224
39756,204
39757,271
39758,278
39759,231
39760,218
39761,249
39762,246
39763,294
39764,262
39765,230
39766,233
39767,255
39768,253
39769,220
39770,242
39771,240
39772,272
39773,302
39774,267
39775,233
39776,200
39777,240
39778,232
39779,215
39780,247
39781,251
39782,247
39783,244
39784,262
39785,260
39786,226
39787,242
39788,232
39789,228
39790,263
39791,259
39792,208
39793,228
39794,200
39795,230
39796,239
39797,247
39798,229
39799,252
39800,220
39801,234
39802,211
39803,250
39804,216
39805,246
39806,233
39807,252
39808,252
39809,232
39810,227
39811,229
39812,236
39813,228
39814,233
39815,262
39816,242
39817,236
39818,240
39819,254
39820,251
39821,240
39822,230
39823,217
39824,265
39825,237
39826,260
39827,210
39828,223
39829,226
39830,241
39831,267
39832,233
39833,230
39834,249
39835,249
39836,243
39837,237
39838,241
39839,258
39840,267
39841,222
39842,262
39843,268
39844,239
39845,214
39846,238
39847,215
39848,221
39849,262
39850,237
39851,279
39852,240
39853,245
39854,235
39855,242
39856,226
39857,254
39858,218
39859,251
39860,218
39861,257
39862,226
39863,257
39864,238
39865,223
39866,238
39867,235
39868,247
39869,254
39870,264
39871,244
39872,240
39873,229
39874,224
39875,266
39876,241
39877,250
39878,242
39879,229
39880,230
39881,221
39882,241
39883,222
39884,233
39885,238
39886,254
39887,208
39888,233
39889,240
39890,235
39891,253
39892,243
39893,272
39894,278
39895,242
39896,283
39897,297
39898,260
39899,275
39900,272
39901,254
39902,257
39903,243
39904,284
39905,268
39906,223
39907,219
39908,252
39909,231
39910,251
39911,228
39912,268
39913,277
39914,272
39915,325
39916,324
39917,280
39918,285
39919,326
39920,304
39921,293
39922,305
39923,318
39924,294
39925,332
39926,330
39927,276
39928,270
39929,312
39930,306
39931,298
39932,301
39933,294
39934,333
39935,307
39936,302
39937,261
39938,285
39939,312
39940,298
39941,291
39942,298
39943,289
39944,324
39945,344
39946,327
39947,294
39948,310
39949,302
39950,314
39951,260
39952,272
39953,299
39954,291
39955,293
39956,215
39957,251
39958,285
39959,279
39960,312
39961,245
39962,314
39963,281
39964,333
39965,270
39966,278
39967,299
39968,277
39969,305
39970,283
39971,298
39972,279
39973,273
39974,302
39975,288
39976,317
39977,265
39978,297
39979,300
39980,270
39981,299
39982,314
39983,332
39984,300
39985,255
39986,270
39987,282
39988,288
39989,288
39990,267
39991,251
39992,283
39993,292
39994,268
39995,288
39996,301
39997,316
39998,260
39999,254
40000,272
40001,279
40002,266
40003,281
40004,286
40005,273
40006,292
40007,263
40008,266
40009,296
40010,258
40011,292
40012,277
40013,291
40014,248
40015,240
40016,250
40017,258
40018,257
40019,305
40020,285
40021,285
40022,257
40023,249
40024,275
40025,274
40026,283
40027,284
40028,260
40029,281
40030,299
40031,274
40032,284
40033,282
40034,282
40035,293
40036,260
40037,262
40038,267
40039,261
40040,300
40041,289
40042,248
40043,283
40044,257
40045,281
40046,283
40047,293
40048,271
40049,282
40050,265
40051,267
40052,280
40053,282
40054,280
40055,266
40056,253
40057,262
40058,281
40059,314
40060,291
40061,298
40062,290
40063,282
40064,293
40065,276
40066,301
40067,310
40068,288
40069,262
40070,282
40071,278
40072,319
40073,296
40074,312
40075,315
40076,274
40077,280
40078,294
40079,278
40080,270
40081,265
40082,280
40083,257
40084,256
40085,255
40086,241
40087,269
40088,295
40089,273
40090,293
40091,306
40092,263
40093,305
40094,282
40095,290
40096,301
40097,265
40098,289
40099,255
40100,278
40101,253
40102,292
40103,271
40104,267
40105,247
40106,301
40107,271
40108,243
40109,273
40110,246
40111,287
40112,211
40113,278
40114,275
40115,283
40116,269
40117,255
40118,280
40119,262
40120,243
40121,252
40122,297
40123,303
40124,248
40125,247
40126,293
40127,271
40128,288
40129,255
40130,287
40131,241
40132,237
40133,285
40134,286
40135,269
40136,296
40137,272
40138,249
40139,251
40140,320
40141,248
40142,290
40143,288
40144,277
40145,296
40146,271
40147,245
40148,232
40149,256
40150,275
40151,262
40152,250
40153,266
40154,279
40155,305
40156,245
40157,293
40158,268
40159,241
40160,247
40161,280
40162,287
40163,299
40164,288
40165,241
40166,301
40167,279
40168,293
40169,281
40170,294
40171,289
40172,288
40173,273
40174,263
40175,260
40176,304
40177,318
40178,299
40179,260
40180,252
40181,281
40182,260
40183,246
40184,246
40185,242
40186,241
40187,260
40188,240
40189,256
40190,281
40191,268
40192,220
40193,248
40194,245
40195,246
40196,267
40197,267
40198,304
40199,303
40200,279
40201,271
40202,302
40203,262
40204,274
40205,278
40206,272
40207,273
40208,268
40209,263
40210,276
40211,240
40212,235
40213,295
40214,261
40215,285
40216,288
40217,323
40218,279
40219,275
40220,302
40221,279
40222,313
40223,284
40224,260
40225,272
40226,283
40227,256
40228,262
40229,240
40230,251
40231,249
40232,284
40233,241
40234,295
40235,246
40236,253
40237,272
40238,296
40239,290
40240,290
40241,259
40242,274
40243,282
40244,246
40245,266
40246,274
40247,230
40248,270
40249,272
40250,261
40251,268
40252,287
40253,301
40254,265
40255,233
40256,245
40257,257
40258,271
40259,283
40260,295
40261,260
40262,281
40263,317
40264,267
40265,272
40266,284
40267,261
40268,278
40269,283
40270,301
40271,285
40272,289
40273,289
40274,268
40275,274
40276,265
40277,273
40278,244
40279,268
40280,283
40281,234
40282,275
40283,272
40284,249
40285,274
40286,244
40287,245
40288,257
40289,247
40290,244
40291,256
40292,259
40293,259
40294,286
40295,278
40296,293
40297,286
40298,259
40299,277
40300,284
40301,261
40302,289
40303,270
40304,278
40305,284
40306,268
40307,282
40308,311
40309,266
40310,258
40311,271
40312,252
40313,259
40314,255
40315,238
40316,250
40317,269
40318,259
40319,280
40320,280
40321,281
40322,257
40323,294
40324,264
40325,254
40326,267
40327,251
40328,300
40329,275
40330,251
40331,304
40332,280
40333,260
40334,289
40335,279
40336,278
40337,265
40338,285
40339,286
40340,267
40341,274
40342,269
40343,316
40344,249
40345,248
40346,249
40347,279
40348,257
40349,294
40350,272
40351,272
40352,280
40353,268
40354,261
40355,245
40356,242
40357,279
40358,273
40359,288
40360,287
40361,256
40362,295
40363,268
40364,306
40365,241
40366,264
40367,267
40368,234
40369,301
40370,252
40371,257
40372,292
40373,269
40374,286
40375,265
40376,298
40377,288
40378,277
40379,263
40380,270
40381,272
40382,280
40383,286
40384,250
40385,240
40386,284
40387,241
40388,244
40389,258
40390,273
40391,224
40392,228
40393,257
40394,229
40395,277
40396,258
40397,259
40398,232
40399,271
40400,284
40401,241
40402,261
40403,261
40404,284
40405,261
40406,246
40407,251
40408,243
40409,256
40410,240
40411,286
40412,265
40413,301
40414,281
40415,258
40416,243
40417,255
40418,292
40419,290
40420,283
40421,287
40422,258
40423,268
40424,268
40425,233
40426,308
40427,256
40428,262
40429,254
40430,312
40431,283
40432,243
40433,290
40434,231
40435,251
40436,224
40437,271
40438,263
40439,286
40440,285
40441,289
40442,253
40443,290
40444,301
40445,266
40446,267
40447,241
40448,280
40449,275
40450,248
40451,278
40452,279
40453,259
40454,263
40455,270
40456,294
40457,281
40458,234
40459,291
40460,300
40461,254
40462,262
40463,271
40464,254
40465,258
40466,273
40467,279
40468,249
40469,266
40470,271
40471,244
40472,282
40473,262
40474,270
40475,290
40476,259
40477,304
40478,296
40479,310
40480,269
40481,259
40482,286
40483,252
40484,254
40485,249
40486,257
40487,246
40488,247
40489,260
40490,235
40491,273
40492,268
40493,265
40494,266
40495,257
40496,282
40497,265
40498,287
40499,266
40500,254
40501,274
40502,278
40503,267
40504,263
40505,277
40506,274
40507,264
40508,265
40509,236
40510,256
40511,290
40512,289
40513,271
40514,267
40515,271
40516,279
40517,265
40518,277
40519,254
40520,252
40521,245
40522,309
40523,306
40524,236
40525,277
40526,261
40527,278
40528,282
40529,291
40530,216
40531,285
40532,260
40533,307
40534,288
40535,288
40536,277
40537,305
40538,290
40539,276
40540,306
40541,296
40542,263
40543,249
40544,278
40545,278
40546,289
40547,299
40548,289
40549,239
40550,259
40551,283
40552,292
40553,281
40554,268
40555,238
40556,264
40557,278
40558,294
40559,261
40560,244
40561,277
40562,278
40563,278
40564,227
40565,291
40566,256
40567,243
40568,261
40569,272
40570,253
40571,292
40572,242
40573,264
40574,250
40575,265
40576,278
40577,267
40578,248
40579,249
40580,249
40581,263
40582,269
40583,244
40584,247
40585,256
40586,240
40587,257
40588,260
40589,287
40590,263
40591,260
40592,291
40593,241
40594,291
40595,277
40596,264
40597,243
40598,282
40599,266
40600,293
40601,279
40602,247
40603,277
40604,242
40605,266
40606,236
40607,267
40608,244
40609,223
40610,225
40611,278
40612,236
40613,265
40614,264
40615,241
40616,257
40617,212
40618,277
40619,265
40620,255
40621,299
40622,280
40623,256
40624,251
40625,287
40626,285
40627,244
40628,274
40629,251
40630,238
40631,288
40632,252
40633,232
40634,264
40635,275
40636,292
40637,273
40638,239
40639,309
40640,248
40641,243
40642,271
40643,280
40644,278
40645,276
40646,247
40647,256
40648,234
40649,223
40650,239
40651,276
40652,266
40653,307
40654,290
40655,232
40656,219
40657,250
40658,243
40659,278
40660,253
40661,235
40662,241
40663,265
40664,272
40665,272
40666,249
40667,250
40668,257
40669,273
40670,289
40671,280
40672,260
40673,255
40674,228
40675,267
40676,250
40677,242
40678,254
40679,257
40680,248
40681,237
40682,243
40683,265
40684,258
40685,264
40686,301
40687,277
40688,226
40689,256
40690,251
40691,263
40692,239
40693,265
40694,257
40695,249
40696,263
40697,255
40698,239
40699,262
40700,278
40701,244
40702,259
40703,284
40704,251
40705,271
40706,276
40707,280
40708,276
40709,259
40710,278
40711,240
40712,258
40713,257
40714,250
40715,262
40716,245
40717,252
40718,266
40719,262
40720,261
40721,265
40722,286
40723,261
40724,254
40725,251
40726,300
40727,268
40728,235
40729,250
40730,260
40731,267
40732,225
40733,257
40734,260
40735,287
40736,247
40737,251
40738,264
40739,269
40740,213
40741,290
40742,262
40743,272
40744,247
40745,286
40746,261
40747,257
40748,272
40749,290
40750,276
40751,254
40752,233
40753,245
40754,283
40755,252
40756,254
40757,270
40758,265
40759,244
40760,238
40761,244
40762,243
40763,251
40764,233
40765,269
40766,241
40767,247
40768,248
40769,251
40770,283
40771,252
40772,240
40773,262
40774,224
40775,230
40776,254
40777,273
40778,247
40779,255
40780,225
40781,237
40782,290
40783,254
40784,259
40785,250
40786,273
40787,263
40788,242
40789,248
40790,250
40791,277
40792,274
40793,269
40794,268
40795,241
40796,246
40797,280
40798,256
40799,238
40800,268
40801,247
40802,279
40803,248
40804,256
40805,266
40806,242
40807,247
40808,259
40809,220
40810,251
40811,247
40812,261
40813,250
40814,257
40815,257
40816,231
40817,247
40818,271
40819,286
40820,258
40821,267
40822,234
40823,251
40824,244
40825,289
40826,295
40827,277
40828,262
40829,293
40830,247
40831,250
40832,272
40833,278
40834,241
40835,247
40836,250
40837,240
40838,248
40839,269
40840,268
40841,257
40842,261
40843,273
40844,258
40845,218
40846,250
40847,296
40848,279
40849,208
40850,268
40851,214
40852,243
40853,232
40854,240
40855,237
40856,228
40857,236
40858,260
40859,233
40860,262
40861,265
40862,248
40863,239
40864,261
40865,221
40866,235
40867,256
40868,238
40869,215
40870,258
40871,245
40872,228
40873,261
40874,251
40875,210
40876,252
40877,254
40878,227
40879,234
40880,244
40881,291
40882,234
40883,308
40884,235
40885,295
40886,249
40887,275
40888,245
40889,224
40890,256
40891,270
40892,259
40893,255
40894,245
40895,264
40896,226
40897,229
40898,248
40899,230
40900,218
40901,231
40902,234
40903,225
40904,236
40905,267
40906,236
40907,210
40908,216
40909,242
40910,250
40911,258
40912,230
40913,269
40914,269
40915,220
40916,253
40917,213
40918,218
40919,225
40920,233
40921,256
40922,247
40923,215
40924,204
40925,220
40926,205
40927,244
40928,273
40929,225
40930,280
40931,221
40932,252
40933,250
40934,249
40935,282
40936,254
40937,276
40938,181
40939,238
40940,269
40941,227
40942,237
40943,238
40944,251
40945,219
40946,244
40947,258
40948,219
40949,256
40950,260
40951,231
40952,248
40953,256
40954,219
40955,228
40956,251
40957,242
40958,213
40959,253
40960,263
40961,229
40962,237
40963,216
40964,244
40965,242
40966,254
40967,268
40968,279
40969,250
40970,235
40971,246
40972,225
40973,218
40974,249
40975,241
40976,244
40977,271
40978,202
40979,237
40980,227
40981,212
40982,236
40983,229
40984,254
40985,212
40986,269
40987,274
40988,224
40989,240
40990,252
40991,232
40992,237
40993,242
40994,253
40995,249
40996,272
40997,227
40998,234
40999,232
41000,217
41001,246
41002,262
41003,238
41004,250
41005,208
41006,224
41007,238
41008,253
41009,229
41010,231
41011,223
41012,215
41013,262
41014,235
41015,258
41016,229
41017,255
41018,213
41019,224
41020,244
41021,246
41022,228
41023,274
41024,250
41025,215
41026,291
41027,238
41028,218
41029,236
41030,248
41031,239
41032,225
41033,260
41034,260
41035,230
41036,271
41037,261
41038,248
41039,252
41040,236
41041,236
41042,256
41043,237
41044,214
41045,256
41046,259
41047,257
41048,254
41049,229
41050,219
41051,249
41052,242
41053,237
41054,260
41055,230
41056,233
41057,224
41058,225
41059,257
41060,276
41061,268
41062,217
41063,244
41064,238
41065,264
41066,220
41067,261
41068,234
41069,226
41070,261
41071,261
41072,267
41073,258
41074,215
41075,221
41076,272
41077,216
41078,235
41079,215
41080,260
41081,231
41082,284
41083,253
41084,290
41085,260
41086,239
41087,241
41088,222
41089,280
41090,254
41091,239
41092,266
41093,239
41094,222
41095,248
41096,249
41097,187
41098,242
41099,262
41100,232
41101,251
41102,238
41103,256
41104,245
41105,237
41106,214
41107,211
41108,232
41109,249
41110,267
41111,249
41112,266
41113,238
41114,238
41115,246
41116,246
41117,224
41118,274
41119,267
41120,256
41121,270
41122,219
41123,218
41124,238
41125,238
41126,198
41127,267
41128,260
41129,241
41130,229
41131,241
41132,262
41133,245
41134,246
41135,212
41136,202
41137,238
41138,237
41139,284
41140,243
41141,202
41142,238
41143,265
41144,243
41145,245
41146,244
41147,204
41148,242
41149,237
41150,253
41151,236
41152,208
41153,251
41154,250
41155,248
41156,264
41157,248
41158,222
41159,271
41160,225
41161,255
41162,248
41163,227
41164,264
41165,264
41166,254
41167,255
41168,231
41169,250
41170,225
41171,217
41172,228
41173,240
41174,231
41175,245
41176,239
41177,248
41178,222
41179,226
41180,245
41181,248
41182,247
41183,242
41184,246
41185,211
41186,244
41187,227
41188,209
41189,247
41190,243
41191,252
41192,267
41193,247
41194,227
41195,240
41196,243
41197,242
41198,239
41199,263
41200,241
41201,225
41202,222
41203,264
41204,250
41205,236
41206,258
41207,249
41208,205
41209,234
41210,209
41211,225
41212,240
41213,251
41214,248
41215,267
41216,266
41217,253
41218,242
41219,205
41220,249
41221,247
41222,244
41223,243
41224,262
41225,247
41226,233
41227,240
41228,257
41229,273
41230,250
41231,268
41232,280
41233,272
41234,268
41235,222
41236,251
41237,226
41238,247
41239,251
41240,262
41241,306
41242,265
41243,258
41244,215
41245,213
41246,216
41247,269
41248,207
41249,263
41250,256
41251,249
41252,257
41253,246
41254,244
41255,272
41256,247
41257,241
41258,250
41259,221
41260,215
41261,215
41262,275
41263,255
41264,261
41265,252
41266,230
41267,263
41268,266
41269,267
41270,264
41271,235
41272,243
41273,256
41274,229
41275,267
41276,233
41277,237
41278,236
41279,257
41280,243
41281,268
41282,251
41283,225
41284,273
41285,244
41286,246
41287,255
41288,224
41289,211
41290,231
41291,243
41292,224
41293,241
41294,206
41295,239
41296,243
41297,281
41298,259
41299,232
41300,234
41301,222
41302,231
41303,242
41304,251
41305,268
41306,242
41307,259
41308,261
41309,255
41310,255
41311,250
41312,231
41313,228
41314,274
41315,264
41316,260
41317,241
41318,254
41319,221
41320,224
41321,252
41322,247
41323,218
41324,252
41325,215
41326,225
41327,255
41328,235
41329,251
41330,270
41331,263
41332,242
41333,250
41334,218
41335,275
41336,268
41337,232
41338,270
41339,246
41340,223
41341,251
41342,237
41343,236
41344,253
41345,265
41346,238
41347,236
41348,238
41349,229
41350,191
41351,261
41352,228
41353,263
41354,235
41355,261
41356,261
41357,255
41358,235
41359,251
41360,256
41361,216
41362,234
41363,249
41364,207
41365,229
41366,221
41367,202
41368,235
41369,233
41370,241
41371,232
41372,228
41373,251
41374,223
41375,248
41376,220
41377,215
41378,212
41379,244
41380,237
41381,205
41382,224
41383,240
41384,231
41385,246
41386,251
41387,272
41388,253
41389,215
41390,248
41391,242
41392,254
41393,229
41394,243
41395,216
41396,254
41397,253
41398,204
41399,254
41400,260
41401,229
41402,203
41403,207
41404,214
41405,266
41406,252
41407,238
41408,262
41409,228
41410,258
41411,216
41412,241
41413,248
41414,222
41415,240
41416,208
41417,215
41418,233
41419,205
41420,248
41421,245
41422,245
41423,242
41424,204
41425,194
41426,226
41427,234
41428,250
41429,212
41430,236
41431,266
41432,225
41433,221
41434,234
41435,233
41436,231
41437,246
41438,232
41439,239
41440,269
41441,252
41442,253
41443,230
41444,227
41445,220
41446,250
41447,257
41448,237
41449,236
41450,265
41451,212
41452,220
41453,244
41454,232
41455,238
41456,208
41457,264
41458,230
41459,198
41460,260
41461,230
41462,241
41463,210
41464,226
41465,242
41466,244
41467,213
41468,249
41469,238
41470,270
41471,192
41472,245
41473,254
41474,243
41475,247
41476,270
41477,232
41478,236
41479,259
41480,240
41481,253
41482,251
41483,262
41484,231
41485,247
41486,217
41487,225
41488,227
41489,233
41490,237
41491,207
41492,224
41493,232
41494,241
41495,180
41496,233
41497,220
41498,247
41499,242
41500,228
41501,247
41502,277
41503,237
41504,239
41505,237
41506,270
41507,203
41508,246
41509,268
41510,228
41511,249
41512,263
41513,262
41514,242
41515,242
41516,252
41517,235
41518,205
41519,219
41520,220
41521,257
41522,212
41523,227
41524,236
41525,214
41526,243
41527,213
41528,260
41529,246
41530,249
41531,218
41532,225
41533,234
41534,216
41535,244
41536,225
41537,235
41538,248
41539,261
41540,265
41541,240
41542,230
41543,229
41544,230
41545,221
41546,210
41547,241
41548,240
41549,248
41550,218
41551,214
41552,256
41553,262
41554,242
41555,252
41556,277
41557,274
41558,205
41559,252
41560,213
41561,229
41562,222
41563,201
41564,241
41565,258
41566,276
41567,216
41568,224
41569,240
41570,262
41571,224
41572,232
41573,234
41574,242
41575,235
41576,202
41577,274
41578,239
41579,246
41580,240
41581,220
41582,249
41583,213
41584,238
41585,224
41586,247
41587,227
41588,257
41589,223
41590,252
41591,223
41592,233
41593,202
41594,227
41595,225
41596,213
41597,229
41598,224
41599,235
41600,247
41601,224
41602,230
41603,241
41604,232
41605,244
41606,220
41607,251
41608,235
41609,270
41610,246
41611,238
41612,220
41613,236
41614,232
41615,212
41616,229
41617,233
41618,233
41619,230
41620,245
41621,254
41622,211
41623,233
41624,247
41625,246
41626,219
41627,219
41628,211
41629,254
41630,223
41631,214
41632,217
41633,248
41634,225
41635,230
41636,248
41637,252
41638,252
41639,236
41640,244
41641,221
41642,230
41643,233
41644,237
41645,220
41646,247
41647,239
41648,215
41649,238
41650,241
41651,247
41652,211
41653,199
41654,238
41655,239
41656,231
41657,231
41658,225
41659,228
41660,229
41661,211
41662,222
41663,222
41664,237
41665,244
41666,215
41667,219
41668,226
41669,247
41670,200
41671,216
41672,239
41673,209
41674,220
41675,273
41676,228
41677,245
41678,246
41679,221
41680,234
41681,260
41682,206
41683,234
41684,245
41685,204
41686,252
41687,225
41688,236
41689,229
41690,201
41691,262
41692,234
41693,201
41694,248
41695,222
41696,235
41697,227
41698,212
41699,206
41700,254
41701,230
41702,229
41703,207
41704,251
41705,209
41706,224
41707,232
41708,223
41709,226
41710,241
41711,205
41712,197
41713,217
41714,251
41715,254
41716,243
41717,223
41718,246
41719,211
41720,223
41721,196
41722,210
41723,233
41724,213
41725,229
41726,240
41727,222
41728,209
41729,210
41730,259
41731,252
41732,187
41733,203
41734,203
41735,210
41736,250
41737,213
41738,215
41739,207
41740,238
41741,235
41742,234
41743,225
41744,221
41745,208
41746,209
41747,220
41748,202
41749,197
41750,197
41751,224
41752,259
41753,193
41754,190
41755,191
41756,205
41757,212
41758,228
41759,216
41760,174
41761,181
41762,183
41763,212
41764,176
41765,178
41766,202
41767,204
41768,208
41769,211
41770,203
41771,235
41772,279
41773,231
41774,201
41775,197
41776,211
41777,197
41778,227
41779,230
41780,226
41781,192
41782,213
41783,229
41784,245
41785,248
41786,211
41787,248
41788,274
41789,217
41790,236
41791,260
41792,229
41793,234
41794,239
41795,212
41796,241
41797,231
41798,222
41799,182
41800,231
41801,210
41802,269
41803,208
41804,214
41805,222
41806,236
41807,218
41808,227
41809,242
41810,199
41811,230
41812,225
41813,230
41814,216
41815,221
41816,200
41817,194
41818,211
41819,226
41820,219
41821,249
41822,229
41823,215
41824,238
41825,229
41826,211
41827,176
41828,177
41829,233
41830,228
41831,272
41832,232
41833,239
41834,231
41835,217
41836,211
41837,217
41838,222
41839,228
41840,217
41841,248
41842,211
41843,194
41844,212
41845,215
41846,221
41847,225
41848,209
41849,218
41850,222
41851,221
41852,240
41853,195
41854,239
41855,213
41856,219
41857,229
41858,234
41859,254
41860,218
41861,230
41862,206
41863,274
41864,249
41865,254
41866,244
41867,242
41868,232
41869,224
41870,226
41871,219
41872,253
41873,218
41874,218
41875,213
41876,209
41877,215
41878,221
41879,218
41880,200
41881,233
41882,246
41883,223
41884,229
41885,198
41886,214
41887,200
41888,202
41889,217
41890,231
41891,240
41892,241
41893,223
41894,235
41895,199
41896,204
41897,231
41898,237
41899,222
41900,251
41901,249
41902,231
41903,229
41904,209
41905,207
41906,237
41907,216
41908,231
41909,227
41910,224
41911,204
41912,215
41913,215
41914,211
41915,210
41916,213
41917,222
41918,180
41919,238
41920,233
41921,192
41922,199
41923,218
41924,217
41925,243
41926,228
41927,213
41928,204
41929,203
41930,184
41931,193
41932,206
41933,216
41934,204
41935,196
41936,204
41937,233
41938,210
41939,232
41940,197
41941,200
41942,235
41943,201
41944,238
41945,203
41946,220
41947,214
41948,217
41949,205
41950,267
41951,213
41952,192
41953,237
41954,205
41955,199
41956,214
41957,234
41958,223
41959,192
41960,244
41961,217
41962,236
41963,218
41964,234
41965,234
41966,211
41967,243
41968,179
41969,223
41970,236
41971,227
41972,254
41973,201
41974,227
41975,178
41976,229
41977,201
41978,205
41979,242
41980,205
41981,248
41982,222
41983,196
41984,183
41985,239
41986,248
41987,263
41988,220
41989,228
41990,278
41991,233
41992,251
41993,232
41994,229
41995,252
41996,245
41997,248
41998,216
41999,195
42000,201
42001,225
42002,271
42003,237
42004,211
42005,237
42006,211
42007,230
42008,242
42009,236
42010,226
42011,218
42012,203
42013,210
42014,241
42015,239
42016,232
42017,233
42018,210
42019,230
42020,255
42021,241
42022,217
42023,247
42024,237
42025,233
42026,219
42027,218
42028,209
42029,195
42030,222
42031,229
42032,221
42033,233
42034,241
42035,213
42036,229
42037,236
42038,200
42039,208
42040,230
42041,209
42042,224
42043,222
42044,218
42045,232
42046,235
42047,230
42048,222
42049,227
42050,202
42051,215
42052,225
42053,234
42054,213
42055,214
42056,207
42057,202
42058,211
42059,220
42060,215
42061,209
42062,238
42063,214
42064,219
42065,218
42066,245
42067,238
42068,227
42069,235
42070,240
42071,236
42072,223
42073,187
42074,239
42075,190
42076,227
42077,229
42078,212
42079,223
42080,235
42081,199
42082,213
42083,220
42084,186
42085,220
42086,226
42087,253
42088,198
42089,249
42090,243
42091,230
42092,216
42093,238
42094,242
42095,259
42096,201
42097,235
42098,208
42099,230
42100,210
42101,237
42102,239
42103,285
42104,234
42105,202
42106,217
42107,209
42108,206
42109,219
42110,236
42111,199
42112,216
42113,226
42114,234
42115,228
42116,217
42117,215
42118,211
42119,202
42120,248
42121,237
42122,233
42123,208
42124,216
42125,198
42126,212
42127,209
42128,214
42129,208
42130,230
42131,200
42132,197
42133,213
42134,203
42135,223
42136,187
42137,217
42138,215
42139,240
42140,212
42141,208
42142,210
42143,227
42144,251
42145,241
42146,217
42147,228
42148,201
42149,194
42150,250
42151,228
42152,220
42153,248
42154,233
42155,238
42156,247
42157,247
42158,245
42159,231
42160,222
42161,246
42162,234
42163,178
42164,180
42165,195
42166,227
42167,214
42168,223
42169,235
42170,216
42171,219
42172,240
42173,216
42174,219
42175,218
42176,202
42177,235
42178,247
42179,246
42180,217
42181,244
42182,216
42183,196
42184,195
42185,190
42186,228
42187,252
42188,230
42189,229
42190,196
42191,241
42192,236
42193,207
42194,220
42195,219
42196,209
42197,224
42198,220
42199,245
42200,210
42201,242
42202,248
42203,244
42204,271
42205,228
42206,198
42207,251
42208,256
42209,234
42210,226
42211,212
42212,249
42213,221
42214,189
42215,206
42216,196
42217,196
42218,160
42219,191
42220,157
42221,224
42222,182
42223,181
42224,163
42225,221
42226,165
42227,199
42228,168
42229,200
42230,208
42231,195
42232,210
42233,206
42234,198
42235,197
42236,197
42237,222
42238,183
42239,174
42240,200
42241,198
42242,206
42243,223
42244,191
42245,210
42246,178
42247,172
42248,195
42249,192
42250,177
42251,170
42252,183
42253,184
42254,195
42255,208
42256,186
42257,215
42258,173
42259,184
42260,218
42261,182
42262,198
42263,204
42264,204
42265,208
42266,202
42267,183
42268,197
42269,190
42270,188
42271,210
42272,210
42273,181
42274,150
42275,203
42276,178
42277,179
42278,187
42279,206
42280,198
42281,187
42282,202
42283,165
42284,203
42285,188
42286,217
42287,198
42288,205
42289,186
42290,197
42291,178
42292,192
42293,190
42294,188
42295,184
42296,194
42297,200
42298,162
42299,201
42300,213
42301,169
42302,199
42303,179
42304,193
42305,198
42306,164
42307,197
42308,169
42309,210
42310,183
42311,173
42312,201
42313,190
42314,202
42315,196
42316,203
42317,194
42318,189
42319,195
42320,197
42321,202
42322,188
42323,245
42324,214
42325,192
42326,190
42327,185
42328,195
42329,171
42330,149
42331,191
42332,197
42333,216
42334,194
42335,185
42336,192
42337,223
42338,197
42339,176
42340,184
42341,183
42342,192
42343,172
42344,179
42345,199
42346,184
42347,173
42348,150
42349,213
42350,194
42351,210
42352,142
42353,226
42354,193
42355,163
42356,185
42357,160
42358,173
42359,176
42360,183
42361,191
42362,175
42363,168
42364,194
42365,190
42366,204
42367,221
42368,201
42369,195
42370,205
42371,199
42372,185
42373,186
42374,185
42375,186
42376,184
42377,162
42378,176
42379,202
42380,199
42381,186
42382,194
42383,186
42384,194
42385,193
42386,174
42387,187
42388,197
42389,187
42390,172
42391,182
42392,173
42393,220
42394,212
42395,201
42396,193
42397,197
42398,187
42399,181
42400,194
42401,206
42402,214
42403,230
42404,210
42405,203
42406,215
42407,173
42408,207
42409,187
42410,185
42411,224
42412,221
42413,225
42414,167
42415,191
42416,208
42417,209
42418,201
42419,200
42420,220
42421,179
42422,179
42423,196
42424,211
42425,178
42426,184
42427,194
42428,194
42429,184
42430,240
42431,191
42432,197
42433,166
42434,202
42435,205
42436,200
42437,175
42438,167
42439,182
42440,188
42441,192
42442,213
42443,190
42444,185
42445,197
42446,152
42447,211
42448,194
42449,194
42450,179
42451,204
42452,206
42453,208
42454,203
42455,208
42456,198
42457,209
42458,207
42459,191
42460,148
42461,218
42462,186
42463,176
42464,168
42465,173
42466,182
42467,205
42468,228
42469,211
42470,190
42471,179
42472,175
42473,213
42474,198
42475,190
42476,197
42477,203
42478,189
42479,187
42480,209
42481,203
42482,166
42483,206
42484,247
42485,244
